date,state,cases,deaths
4/17/2020,Idaho,1566,43
4/17/2020,Illinois,27575,1142
4/17/2020,Indiana,10154,519
4/17/2020,Iowa,2332,64
4/17/2020,Kansas,1730,84
4/17/2020,Kentucky,2522,140
4/17/2020,Louisiana,23118,1213
4/17/2020,Maine,827,29
4/17/2020,Maryland,11641,494
4/17/2020,Massachusetts,34402,1404
4/17/2020,Michigan,29952,2226
4/17/2020,Minnesota,2071,111
4/17/2020,Mississippi,3793,140
4/17/2020,Missouri,5283,184
4/17/2020,Montana,422,8
4/17/2020,Nebraska,1216,24
4/17/2020,Nevada,3524,151
4/17/2020,New Hampshire,1287,37
4/17/2020,New Jersey,78467,3840
4/17/2020,New Mexico,1711,51
4/17/2020,New York,233293,16473
4/17/2020,North Carolina,5859,159
4/17/2020,North Dakota,439,9
4/17/2020,Northern Mariana Islands,14,2
4/17/2020,Ohio,9107,418
4/17/2020,Oklahoma,2465,136
4/17/2020,Oregon,1785,70
4/17/2020,Pennsylvania,30121,1027
4/17/2020,Puerto Rico,1068,58
4/17/2020,Rhode Island,4177,118
4/17/2020,South Carolina,4086,116
4/17/2020,South Dakota,1410,7
4/17/2020,Tennessee,6423,146
4/17/2020,Texas,18131,461
4/17/2020,Utah,2813,23
4/17/2020,Vermont,779,34
4/17/2020,Virgin Islands,51,2
4/17/2020,Virginia,7490,238
4/17/2020,Washington,11445,610
4/17/2020,West Virginia,776,16
4/17/2020,Wisconsin,4045,205
4/17/2020,Wyoming,401,2
4/18/2020,Alabama,4723,147
4/18/2020,Alaska,312,7
4/18/2020,Arizona,4719,181
4/18/2020,Arkansas,1777,38
4/18/2020,California,30829,1146
4/18/2020,Colorado,9433,409
4/18/2020,Connecticut,17550,1086
4/18/2020,Delaware,2538,67
4/18/2020,District of Columbia,2666,91
4/18/2020,Florida,25484,747
4/18/2020,Georgia,17014,670
4/18/2020,Guam,805,6
4/18/2020,Hawaii,568,9
4/18/2020,Idaho,1577,44
4/18/2020,Illinois,29160,1272
4/18/2020,Indiana,10641,545
4/18/2020,Iowa,2513,74
4/18/2020,Kansas,1819,86
4/18/2020,Kentucky,2707,145
4/18/2020,Louisiana,23580,1267
4/18/2020,Maine,847,32
4/18/2020,Maryland,12379,534
4/18/2020,Massachusetts,36372,1560
4/18/2020,Michigan,30717,2307
4/18/2020,Minnesota,2213,121
4/18/2020,Mississippi,3974,152
4/18/2020,Missouri,5517,194
4/18/2020,Montana,426,10
4/18/2020,Nebraska,1348,28
4/18/2020,Nevada,3626,155
4/18/2020,New Hampshire,1342,38
4/18/2020,New Jersey,81420,4070
4/18/2020,New Mexico,1798,53
4/18/2020,New York,240542,17141
4/18/2020,North Carolina,6140,175
4/18/2020,North Dakota,528,9
4/18/2020,Northern Mariana Islands,14,2
4/18/2020,Ohio,10222,451
4/18/2020,Oklahoma,2570,139
4/18/2020,Oregon,1844,72
4/18/2020,Pennsylvania,31742,1150
4/18/2020,Puerto Rico,1118,60
4/18/2020,Rhode Island,4491,137
4/18/2020,South Carolina,4246,119
4/18/2020,South Dakota,1541,7
4/18/2020,Tennessee,6624,148
4/18/2020,Texas,18927,487
4/18/2020,Utah,2942,25
4/18/2020,Vermont,803,36
4/18/2020,Virgin Islands,53,3
4/18/2020,Virginia,8052,258
4/18/2020,Washington,11802,629
4/18/2020,West Virginia,825,18
4/18/2020,Wisconsin,4199,212
4/18/2020,Wyoming,412,2
4/19/2020,Alabama,4903,160
4/19/2020,Alaska,317,7
4/19/2020,Arizona,4929,188
4/19/2020,Arkansas,1781,39
4/19/2020,California,31544,1176
4/19/2020,Colorado,9730,421
4/19/2020,Connecticut,17962,1127
4/19/2020,Delaware,2538,67
4/19/2020,District of Columbia,2793,96
4/19/2020,Florida,26306,773
4/19/2020,Georgia,17619,682
4/19/2020,Guam,808,6
4/19/2020,Hawaii,574,10
4/19/2020,Idaho,1581,45
4/19/2020,Illinois,30357,1302
4/19/2020,Indiana,11210,562
4/19/2020,Iowa,2915,75
4/19/2020,Kansas,1897,94
4/19/2020,Kentucky,2960,149
4/19/2020,Louisiana,23928,1296
4/19/2020,Maine,867,34
4/19/2020,Maryland,12892,548
4/19/2020,Massachusetts,38077,1706
4/19/2020,Michigan,31348,2389
4/19/2020,Minnesota,2356,134
4/19/2020,Mississippi,4274,159
4/19/2020,Missouri,5667,196
4/19/2020,Montana,433,10
4/19/2020,Nebraska,1473,28
4/19/2020,Nevada,3741,158
4/19/2020,New Hampshire,1392,41
4/19/2020,New Jersey,85301,4202
4/19/2020,New Mexico,1845,55
4/19/2020,New York,246741,17793
4/19/2020,North Carolina,6493,183
4/19/2020,North Dakota,585,10
4/19/2020,Northern Mariana Islands,14,2
4/19/2020,Ohio,11602,471
4/19/2020,Oklahoma,2599,140
4/19/2020,Oregon,1910,74
4/19/2020,Pennsylvania,32992,1285
4/19/2020,Puerto Rico,1213,41
4/19/2020,Rhode Island,4706,150
4/19/2020,South Carolina,4377,120
4/19/2020,South Dakota,1635,7
4/19/2020,Tennessee,6824,151
4/19/2020,Texas,19441,503
4/19/2020,Utah,3071,27
4/19/2020,Vermont,812,36
4/19/2020,Virgin Islands,53,3
4/19/2020,Virginia,8536,277
4/19/2020,Washington,11805,637
4/19/2020,West Virginia,890,20
4/19/2020,Wisconsin,4346,222
4/19/2020,Wyoming,422,2
4/20/2020,Alabama,5078,164
4/20/2020,Alaska,319,7
4/20/2020,Arizona,5064,191
4/20/2020,Arkansas,1971,42
4/20/2020,California,33862,1223
4/20/2020,Colorado,10106,448
4/20/2020,Connecticut,19815,1331
4/20/2020,Delaware,2745,72
4/20/2020,District of Columbia,2927,105
4/20/2020,Florida,27050,822
4/20/2020,Georgia,18447,767
4/20/2020,Guam,811,6
4/20/2020,Hawaii,578,10
4/20/2020,Idaho,1638,48
4/20/2020,Illinois,31508,1359
4/20/2020,Indiana,11686,569
4/20/2020,Iowa,3175,79
4/20/2020,Kansas,2030,101
4/20/2020,Kentucky,3050,155
4/20/2020,Louisiana,24523,1328
4/20/2020,Maine,875,35
4/20/2020,Maryland,13750,582
4/20/2020,Massachusetts,39643,1809
4/20/2020,Michigan,31927,2466
4/20/2020,Minnesota,2470,143
4/20/2020,Mississippi,4512,169
4/20/2020,Missouri,5807,201
4/20/2020,Montana,433,12
4/20/2020,Nebraska,1646,33
4/20/2020,Nevada,3830,163
4/20/2020,New Hampshire,1447,42
4/20/2020,New Jersey,88806,4377
4/20/2020,New Mexico,1971,58
4/20/2020,New York,251608,18412
4/20/2020,North Carolina,6764,187
4/20/2020,North Dakota,627,13
4/20/2020,Northern Mariana Islands,14,2
4/20/2020,Ohio,12919,509
4/20/2020,Oklahoma,2680,143
4/20/2020,Oregon,1956,75
4/20/2020,Pennsylvania,34005,1366
4/20/2020,Puerto Rico,1252,42
4/20/2020,Rhode Island,5090,155
4/20/2020,South Carolina,4439,124
4/20/2020,South Dakota,1685,7
4/20/2020,Tennessee,6994,156
4/20/2020,Texas,20035,523
4/20/2020,Utah,3213,28
4/20/2020,Vermont,816,37
4/20/2020,Virgin Islands,54,3
4/20/2020,Virginia,8989,300
4/20/2020,Washington,12191,661
4/20/2020,West Virginia,908,26
4/20/2020,Wisconsin,4499,231
4/20/2020,Wyoming,426,2
4/21/2020,Alabama,5327,186
4/21/2020,Alaska,327,7
4/21/2020,Arizona,5251,213
4/21/2020,Arkansas,2262,43
4/21/2020,California,35844,1316
4/21/2020,Colorado,10447,484
4/21/2020,Connecticut,20360,1423
4/21/2020,Delaware,2931,82
4/21/2020,District of Columbia,3098,112
4/21/2020,Florida,27861,866
4/21/2020,Georgia,19189,810
4/21/2020,Guam,852,6
4/21/2020,Hawaii,580,12
4/21/2020,Idaho,1659,51
4/21/2020,Illinois,33059,1479
4/21/2020,Indiana,12097,630
4/21/2020,Iowa,3641,83
4/21/2020,Kansas,2114,107
4/21/2020,Kentucky,3193,172
4/21/2020,Louisiana,24854,1405
4/21/2020,Maine,888,36
4/21/2020,Maryland,14261,652
4/21/2020,Massachusetts,41199,1961
4/21/2020,Michigan,32935,2698
4/21/2020,Minnesota,2567,160
4/21/2020,Mississippi,4716,183
4/21/2020,Missouri,5941,221
4/21/2020,Montana,437,12
4/21/2020,Nebraska,1726,38
4/21/2020,Nevada,3937,163
4/21/2020,New Hampshire,1491,42
4/21/2020,New Jersey,92387,4753
4/21/2020,New Mexico,2072,65
4/21/2020,New York,255932,19040
4/21/2020,North Carolina,6951,217
4/21/2020,North Dakota,644,13
4/21/2020,Northern Mariana Islands,14,2
4/21/2020,Ohio,13725,557
4/21/2020,Oklahoma,2807,164
4/21/2020,Oregon,2002,78
4/21/2020,Pennsylvania,35384,1620
4/21/2020,Puerto Rico,915,43
4/21/2020,Rhode Island,5500,171
4/21/2020,South Carolina,4608,135
4/21/2020,South Dakota,1755,8
4/21/2020,Tennessee,7317,159
4/21/2020,Texas,20949,552
4/21/2020,Utah,3301,32
4/21/2020,Vermont,818,39
4/21/2020,Virgin Islands,54,3
4/21/2020,Virginia,9629,325
4/21/2020,Washington,12345,683
4/21/2020,West Virginia,929,26
4/21/2020,Wisconsin,4620,243
4/21/2020,Wyoming,441,6
4/22/2020,Alabama,5610,201
4/22/2020,Alaska,333,7
4/22/2020,Arizona,5459,236
4/22/2020,Arkansas,2392,44
4/22/2020,California,37573,1425
4/22/2020,Colorado,10878,526
4/22/2020,Connecticut,22469,1544
4/22/2020,Delaware,3200,89
4/22/2020,District of Columbia,3206,127
4/22/2020,Florida,28301,926
4/22/2020,Georgia,20099,837
4/22/2020,Guam,911,6
4/22/2020,Hawaii,586,12
4/22/2020,Idaho,1688,54
4/22/2020,Illinois,35108,1577
4/22/2020,Indiana,12438,661
4/22/2020,Iowa,3764,90
4/22/2020,Kansas,2291,111
4/22/2020,Kentucky,3373,185
4/22/2020,Louisiana,25258,1473
4/22/2020,Maine,907,39
4/22/2020,Maryland,14842,698
4/22/2020,Massachusetts,42944,2182
4/22/2020,Michigan,33929,2812
4/22/2020,Minnesota,2721,179
4/22/2020,Mississippi,4894,193
4/22/2020,Missouri,6137,236
4/22/2020,Montana,439,14
4/22/2020,Nebraska,1826,43
4/22/2020,Nevada,4081,187
4/22/2020,New Hampshire,1588,48
4/22/2020,New Jersey,95865,5063
4/22/2020,New Mexico,2210,71
4/22/2020,New York,261591,19647
4/22/2020,North Carolina,7220,242
4/22/2020,North Dakota,679,14
4/22/2020,Northern Mariana Islands,14,2
4/22/2020,Ohio,14117,610
4/22/2020,Oklahoma,2894,169
4/22/2020,Oregon,2059,78
4/22/2020,Pennsylvania,36763,1720
4/22/2020,Puerto Rico,915,46
4/22/2020,Rhode Island,5841,181
4/22/2020,South Carolina,4761,140
4/22/2020,South Dakota,1858,9
4/22/2020,Tennessee,7681,169
4/22/2020,Texas,21769,571
4/22/2020,Utah,3451,34
4/22/2020,Vermont,823,39
4/22/2020,Virgin Islands,54,3
4/22/2020,Virginia,10265,349
4/22/2020,Washington,12539,696
4/22/2020,West Virginia,939,29
4/22/2020,Wisconsin,4845,247
4/22/2020,Wyoming,447,6
4/23/2020,Alabama,5832,197
4/23/2020,Alaska,335,7
4/23/2020,Arizona,5769,257
4/23/2020,Arkansas,2599,45
4/23/2020,California,39534,1548
4/23/2020,Colorado,11262,557
4/23/2020,Connecticut,23100,1639
4/23/2020,Delaware,3308,92
4/23/2020,District of Columbia,3361,139
4/23/2020,Florida,29640,986
4/23/2020,Georgia,20905,871
4/23/2020,Guam,979,6
4/23/2020,Hawaii,590,12
4/23/2020,Idaho,1721,54
4/23/2020,Illinois,36935,1696
4/23/2020,Indiana,13039,706
4/23/2020,Iowa,3939,96
4/23/2020,Kansas,2625,112
4/23/2020,Kentucky,3548,194
4/23/2020,Louisiana,25739,1540
4/23/2020,Maine,937,44
4/23/2020,Maryland,15805,748
4/23/2020,Massachusetts,46023,2360
4/23/2020,Michigan,35252,2977
4/23/2020,Minnesota,2942,200
4/23/2020,Mississippi,5153,201
4/23/2020,Missouri,6321,248
4/23/2020,Montana,442,14
4/23/2020,Nebraska,2190,47
4/23/2020,Nevada,4208,195
4/23/2020,New Hampshire,1670,51
4/23/2020,New Jersey,99989,5368
4/23/2020,New Mexico,2379,78
4/23/2020,New York,267932,20212
4/23/2020,North Carolina,7608,253
4/23/2020,North Dakota,709,15
4/23/2020,Northern Mariana Islands,14,2
4/23/2020,Ohio,14694,656
4/23/2020,Oklahoma,3017,179
4/23/2020,Oregon,2127,83
4/23/2020,Pennsylvania,38334,1723
4/23/2020,Puerto Rico,1230,69
4/23/2020,Rhode Island,6256,189
4/23/2020,South Carolina,4917,150
4/23/2020,South Dakota,1956,9
4/23/2020,Tennessee,8169,172
4/23/2020,Texas,22706,601
4/23/2020,Utah,3621,35
4/23/2020,Vermont,825,42
4/23/2020,Virgin Islands,54,3
4/23/2020,Virginia,10999,375
4/23/2020,Washington,12906,717
4/23/2020,West Virginia,981,31
4/23/2020,Wisconsin,5052,257
4/23/2020,Wyoming,453,7
4/24/2020,Alabama,6026,209
4/24/2020,Alaska,337,7
4/24/2020,Arizona,6045,268
4/24/2020,Arkansas,2810,47
4/24/2020,California,41368,1619
4/24/2020,Colorado,12255,672
4/24/2020,Connecticut,23921,1764
4/24/2020,Delaware,3442,100
4/24/2020,District of Columbia,3528,153
4/24/2020,Florida,30525,1045
4/24/2020,Georgia,21575,889
4/24/2020,Guam,997,6
4/24/2020,Hawaii,595,13
4/24/2020,Idaho,1870,54
4/24/2020,Illinois,39658,1804
4/24/2020,Indiana,13680,741
4/24/2020,Iowa,4459,107
4/24/2020,Kansas,2841,117
4/24/2020,Kentucky,3779,203
4/24/2020,Louisiana,26140,1601
4/24/2020,Maine,965,47
4/24/2020,Maryland,16693,798
4/24/2020,Massachusetts,50969,2556
4/24/2020,Michigan,36627,3084
4/24/2020,Minnesota,3185,221
4/24/2020,Mississippi,5434,209
4/24/2020,Missouri,6625,267
4/24/2020,Montana,444,14
4/24/2020,Nebraska,2474,51
4/24/2020,Nevada,4398,203
4/24/2020,New Hampshire,1720,53
4/24/2020,New Jersey,102196,5617
4/24/2020,New Mexico,2524,84
4/24/2020,New York,276218,20759
4/24/2020,North Carolina,8052,270
4/24/2020,North Dakota,748,15
4/24/2020,Northern Mariana Islands,14,2
4/24/2020,Ohio,15169,690
4/24/2020,Oklahoma,3120,188
4/24/2020,Oregon,2177,86
4/24/2020,Pennsylvania,40298,1786
4/24/2020,Puerto Rico,1276,77
4/24/2020,Rhode Island,6699,202
4/24/2020,South Carolina,5070,157
4/24/2020,South Dakota,2040,10
4/24/2020,Tennessee,8618,172
4/24/2020,Texas,23650,625
4/24/2020,Utah,3782,39
4/24/2020,Vermont,827,43
4/24/2020,Virgin Islands,54,3
4/24/2020,Virginia,11595,413
4/24/2020,Washington,13120,731
4/24/2020,West Virginia,1010,32
4/24/2020,Wisconsin,5356,262
4/24/2020,Wyoming,473,7
4/25/2020,Alabama,6213,213
4/25/2020,Alaska,337,7
4/25/2020,Arizona,6280,275
4/25/2020,Arkansas,2909,48
4/25/2020,California,42590,1692
4/25/2020,Colorado,12967,670
4/25/2020,Connecticut,24582,1862
4/25/2020,Delaware,3576,112
4/25/2020,District of Columbia,3699,165
4/25/2020,Florida,30831,1054
4/25/2020,Georgia,22225,897
4/25/2020,Guam,997,6
4/25/2020,Hawaii,597,14
4/25/2020,Idaho,1887,56
4/25/2020,Illinois,41777,1884
4/25/2020,Indiana,14395,785
4/25/2020,Iowa,5109,112
4/25/2020,Kansas,3090,119
4/25/2020,Kentucky,3905,208
4/25/2020,Louisiana,26512,1644
4/25/2020,Maine,990,50
4/25/2020,Maryland,17844,875
4/25/2020,Massachusetts,53348,2730
4/25/2020,Michigan,37184,3273
4/25/2020,Minnesota,3446,244
4/25/2020,Mississippi,5718,221
4/25/2020,Missouri,6826,280
4/25/2020,Montana,445,14
4/25/2020,Nebraska,2898,53
4/25/2020,Nevada,4539,206
4/25/2020,New Hampshire,1793,60
4/25/2020,New Jersey,105523,5863
4/25/2020,New Mexico,2662,93
4/25/2020,New York,286901,21326
4/25/2020,North Carolina,8542,300
4/25/2020,North Dakota,803,16
4/25/2020,Northern Mariana Islands,14,2
4/25/2020,Ohio,15587,711
4/25/2020,Oklahoma,3193,194
4/25/2020,Oregon,2253,87
4/25/2020,Pennsylvania,41626,1842
4/25/2020,Puerto Rico,1307,83
4/25/2020,Rhode Island,7129,215
4/25/2020,South Carolina,5253,166
4/25/2020,South Dakota,2147,10
4/25/2020,Tennessee,8918,179
4/25/2020,Texas,24494,662
4/25/2020,Utah,3950,41
4/25/2020,Vermont,843,45
4/25/2020,Virgin Islands,55,3
4/25/2020,Virginia,12365,436
4/25/2020,Washington,13484,743
4/25/2020,West Virginia,1025,33
4/25/2020,Wisconsin,5687,266
4/25/2020,Wyoming,473,7
4/26/2020,Alabama,6421,219
4/26/2020,Alaska,339,7
4/26/2020,Arizona,6526,277
4/26/2020,Arkansas,3001,50
4/26/2020,California,43691,1716
4/26/2020,Colorado,13440,678
4/26/2020,Connecticut,25269,1925
4/26/2020,Delaware,4034,120
4/26/2020,District of Columbia,3841,178
4/26/2020,Florida,31520,1073
4/26/2020,Georgia,22459,907
4/26/2020,Guam,997,6
4/26/2020,Hawaii,599,14
4/26/2020,Idaho,1897,56
4/26/2020,Illinois,43903,1943
4/26/2020,Indiana,15012,813
4/26/2020,Iowa,5490,118
4/26/2020,Kansas,3197,120
4/26/2020,Kentucky,4074,211
4/26/2020,Louisiana,26773,1670
4/26/2020,Maine,1015,50
4/26/2020,Maryland,18664,910
4/26/2020,Massachusetts,54938,2899
4/26/2020,Michigan,37751,3314
4/26/2020,Minnesota,3602,272
4/26/2020,Mississippi,5911,227
4/26/2020,Missouri,6997,282
4/26/2020,Montana,448,14
4/26/2020,Nebraska,3126,55
4/26/2020,Nevada,4638,206
4/26/2020,New Hampshire,1864,60
4/26/2020,New Jersey,109038,5938
4/26/2020,New Mexico,2728,99
4/26/2020,New York,292914,21804
4/26/2020,North Carolina,8830,309
4/26/2020,North Dakota,867,17
4/26/2020,Northern Mariana Islands,14,2
4/26/2020,Ohio,15963,728
4/26/2020,Oklahoma,3253,195
4/26/2020,Oregon,2311,91
4/26/2020,Pennsylvania,42709,1871
4/26/2020,Puerto Rico,1371,84
4/26/2020,Rhode Island,7439,226
4/26/2020,South Carolina,5490,174
4/26/2020,South Dakota,2213,11
4/26/2020,Tennessee,9435,182
4/26/2020,Texas,25209,676
4/26/2020,Utah,4123,41
4/26/2020,Vermont,851,45
4/26/2020,Virgin Islands,57,4
4/26/2020,Virginia,12969,448
4/26/2020,Washington,13663,757
4/26/2020,West Virginia,1053,34
4/26/2020,Wisconsin,5911,274
4/26/2020,Wyoming,502,7
4/27/2020,Alabama,6539,228
4/27/2020,Alaska,343,7
4/27/2020,Arizona,6716,277
4/27/2020,Arkansas,3069,51
4/27/2020,California,45208,1800
4/27/2020,Colorado,13804,705
4/27/2020,Connecticut,25997,2012
4/27/2020,Delaware,4162,125
4/27/2020,District of Columbia,3892,185
4/27/2020,Florida,32130,1087
4/27/2020,Georgia,23229,981
4/27/2020,Guam,1113,6
4/27/2020,Hawaii,600,16
4/27/2020,Idaho,1917,58
4/27/2020,Illinois,45883,1992
4/27/2020,Indiana,16137,932
4/27/2020,Iowa,5868,127
4/27/2020,Kansas,3406,126
4/27/2020,Kentucky,4146,216
4/27/2020,Louisiana,27068,1697
4/27/2020,Maine,1023,51
4/27/2020,Maryland,19574,945
4/27/2020,Massachusetts,56462,3003
4/27/2020,Michigan,38190,3406
4/27/2020,Minnesota,3816,286
4/27/2020,Mississippi,6094,229
4/27/2020,Missouri,7171,296
4/27/2020,Montana,449,14
4/27/2020,Nebraska,3487,55
4/27/2020,Nevada,4708,219
4/27/2020,New Hampshire,1938,60
4/27/2020,New Jersey,111188,6044
4/27/2020,New Mexico,2825,104
4/27/2020,New York,296991,22267
4/27/2020,North Carolina,9035,331
4/27/2020,North Dakota,942,19
4/27/2020,Northern Mariana Islands,14,2
4/27/2020,Ohio,16325,753
4/27/2020,Oklahoma,3280,197
4/27/2020,Oregon,2354,92
4/27/2020,Pennsylvania,43728,1946
4/27/2020,Puerto Rico,1388,84
4/27/2020,Rhode Island,7708,233
4/27/2020,South Carolina,5613,177
4/27/2020,South Dakota,2246,11
4/27/2020,Tennessee,9739,184
4/27/2020,Texas,25963,699
4/27/2020,Utah,4236,41
4/27/2020,Vermont,855,46
4/27/2020,Virgin Islands,59,4
4/27/2020,Virginia,13534,458
4/27/2020,Washington,13864,771
4/27/2020,West Virginia,1077,37
4/27/2020,Wisconsin,6081,281
4/27/2020,Wyoming,520,7
4/28/2020,Alabama,6750,242
4/28/2020,Alaska,349,7
4/28/2020,Arizona,6948,297
4/28/2020,Arkansas,3127,57
4/28/2020,California,46570,1884
4/28/2020,Colorado,14239,734
4/28/2020,Connecticut,26312,2089
4/28/2020,Delaware,4575,137
4/28/2020,District of Columbia,3994,190
4/28/2020,Florida,32838,1170
4/28/2020,Georgia,23607,1022
4/28/2020,Guam,1114,6
4/28/2020,Hawaii,602,16
4/28/2020,Idaho,1952,60
4/28/2020,Illinois,48102,2132
4/28/2020,Indiana,16783,992
4/28/2020,Iowa,6376,136
4/28/2020,Kansas,3601,127
4/28/2020,Kentucky,4375,231
4/28/2020,Louisiana,27286,1758
4/28/2020,Maine,1040,51
4/28/2020,Maryland,20200,1016
4/28/2020,Massachusetts,58302,3153
4/28/2020,Michigan,39234,3566
4/28/2020,Minnesota,4181,301
4/28/2020,Mississippi,6342,239
4/28/2020,Missouri,7306,324
4/28/2020,Montana,451,15
4/28/2020,Nebraska,3613,57
4/28/2020,Nevada,4812,225
4/28/2020,New Hampshire,2010,60
4/28/2020,New Jersey,113856,6442
4/28/2020,New Mexico,2975,110
4/28/2020,New York,300276,22777
4/28/2020,North Carolina,9568,353
4/28/2020,North Dakota,991,19
4/28/2020,Northern Mariana Islands,14,2
4/28/2020,Ohio,16769,799
4/28/2020,Oklahoma,3410,207
4/28/2020,Oregon,2385,99
4/28/2020,Pennsylvania,45323,2092
4/28/2020,Puerto Rico,1400,86
4/28/2020,Rhode Island,7926,239
4/28/2020,South Carolina,5735,192
4/28/2020,South Dakota,2314,11
4/28/2020,Tennessee,9974,190
4/28/2020,Texas,26868,738
4/28/2020,Utah,4343,45
4/28/2020,Vermont,862,46
4/28/2020,Virgin Islands,59,4
4/28/2020,Virginia,14338,492
4/28/2020,Washington,14059,792
4/28/2020,West Virginia,1095,38
4/28/2020,Wisconsin,6289,300
4/28/2020,Wyoming,536,7
4/29/2020,Alabama,6925,262
4/29/2020,Alaska,353,7
4/29/2020,Arizona,7202,308
4/29/2020,Arkansas,3207,59
4/29/2020,California,48904,1961
4/29/2020,Colorado,14680,764
4/29/2020,Connecticut,26767,2168
4/29/2020,Delaware,4655,144
4/29/2020,District of Columbia,4106,205
4/29/2020,Florida,33185,1216
4/29/2020,Georgia,24300,1086
4/29/2020,Guam,1114,6
4/29/2020,Hawaii,605,16
4/29/2020,Idaho,1984,60
4/29/2020,Illinois,50355,2221
4/29/2020,Indiana,17409,1065
4/29/2020,Iowa,6843,148
4/29/2020,Kansas,3811,132
4/29/2020,Kentucky,4538,235
4/29/2020,Louisiana,27660,1802
4/29/2020,Maine,1056,52
4/29/2020,Maryland,20942,1078
4/29/2020,Massachusetts,60265,3405
4/29/2020,Michigan,40360,3670
4/29/2020,Minnesota,4644,319
4/29/2020,Mississippi,6569,250
4/29/2020,Missouri,7426,331
4/29/2020,Montana,451,16
4/29/2020,Nebraska,3876,68
4/29/2020,Nevada,4934,237
4/29/2020,New Hampshire,2054,66
4/29/2020,New Jersey,116264,6770
4/29/2020,New Mexico,3213,112
4/29/2020,New York,304994,23287
4/29/2020,North Carolina,9947,366
4/29/2020,North Dakota,1033,19
4/29/2020,Northern Mariana Islands,14,2
4/29/2020,Ohio,17303,937
4/29/2020,Oklahoma,3473,214
4/29/2020,Oregon,2446,101
4/29/2020,Pennsylvania,46191,2392
4/29/2020,Puerto Rico,1465,86
4/29/2020,Rhode Island,8247,251
4/29/2020,South Carolina,5881,232
4/29/2020,South Dakota,2375,13
4/29/2020,Tennessee,10255,196
4/29/2020,Texas,27839,776
4/29/2020,Utah,4499,45
4/29/2020,Vermont,862,46
4/29/2020,Virgin Islands,66,4
4/29/2020,Virginia,14961,522
4/29/2020,Washington,14378,805
4/29/2020,West Virginia,1109,40
4/29/2020,Wisconsin,6520,308
4/29/2020,Wyoming,544,7
4/30/2020,Alabama,7068,272
4/30/2020,Alaska,353,7
4/30/2020,Arizona,7648,320
4/30/2020,Arkansas,3281,61
4/30/2020,California,50470,2057
4/30/2020,Colorado,15207,775
4/30/2020,Connecticut,27700,2257
4/30/2020,Delaware,4734,152
4/30/2020,District of Columbia,4323,224
4/30/2020,Florida,33683,1267
4/30/2020,Georgia,25431,1121
4/30/2020,Guam,1115,6
4/30/2020,Hawaii,609,16
4/30/2020,Idaho,2016,63
4/30/2020,Illinois,52918,2361
4/30/2020,Indiana,18099,1114
4/30/2020,Iowa,7145,162
4/30/2020,Kansas,4305,133
4/30/2020,Kentucky,4708,240
4/30/2020,Louisiana,28001,1862
4/30/2020,Maine,1095,53
4/30/2020,Maryland,21825,1139
4/30/2020,Massachusetts,62205,3562
4/30/2020,Michigan,41347,3788
4/30/2020,Minnesota,5136,343
4/30/2020,Mississippi,6815,261
4/30/2020,Missouri,7563,341
4/30/2020,Montana,452,16
4/30/2020,Nebraska,4332,71
4/30/2020,Nevada,5053,243
4/30/2020,New Hampshire,2146,72
4/30/2020,New Jersey,118652,7228
4/30/2020,New Mexico,3411,123
4/30/2020,New York,309696,23616
4/30/2020,North Carolina,10507,385
4/30/2020,North Dakota,1067,19
4/30/2020,Northern Mariana Islands,14,2
4/30/2020,Ohio,18027,975
4/30/2020,Oklahoma,3618,222
4/30/2020,Oregon,2510,103
4/30/2020,Pennsylvania,48224,2580
4/30/2020,Puerto Rico,1537,92
4/30/2020,Rhode Island,8621,266
4/30/2020,South Carolina,6095,244
4/30/2020,South Dakota,2450,17
4/30/2020,Tennessee,10506,200
4/30/2020,Texas,29072,828
4/30/2020,Utah,4672,46
4/30/2020,Vermont,866,48
4/30/2020,Virgin Islands,66,4
4/30/2020,Virginia,15846,552
4/30/2020,Washington,14696,822
4/30/2020,West Virginia,1125,44
4/30/2020,Wisconsin,6854,316
4/30/2020,Wyoming,559,7
5/1/2020,Alabama,7294,289
5/1/2020,Alaska,362,7
5/1/2020,Arizona,7962,330
5/1/2020,Arkansas,3310,64
5/1/2020,California,52318,2147
5/1/2020,Colorado,15661,818
5/1/2020,Connecticut,28764,2339
5/1/2020,Delaware,4918,159
5/1/2020,District of Columbia,4658,231
5/1/2020,Florida,34720,1313
5/1/2020,Georgia,26436,1153
5/1/2020,Guam,1115,6
5/1/2020,Hawaii,610,16
5/1/2020,Idaho,2035,63
5/1/2020,Illinois,56055,2464
5/1/2020,Indiana,18941,1175
5/1/2020,Iowa,7883,170
5/1/2020,Kansas,4510,136
5/1/2020,Kentucky,4879,248
5/1/2020,Louisiana,28711,1927
5/1/2020,Maine,1123,55
5/1/2020,Maryland,23566,1192
5/1/2020,Massachusetts,64311,3716
5/1/2020,Michigan,42348,3866
5/1/2020,Minnesota,5730,371
5/1/2020,Mississippi,7212,281
5/1/2020,Missouri,7840,355
5/1/2020,Montana,452,16
5/1/2020,Nebraska,4838,73
5/1/2020,Nevada,5249,254
5/1/2020,New Hampshire,2310,81
5/1/2020,New Jersey,121190,7538
5/1/2020,New Mexico,3513,131
5/1/2020,New York,313575,23841
5/1/2020,North Carolina,10922,405
5/1/2020,North Dakota,1107,23
5/1/2020,Northern Mariana Islands,14,2
